chr1	136348703	136375941
chr1	99629142	99656726
chr1	118953330	118982129
chr1	242785582	242891414
chr1	126643587	126749388
chr1	186962115	186964151
chr1	230954296	230955984
chr1	163578557	163660386
chr1	194206651	194218064
chr1	97533582	97534451
chr1	30304497	30439481
chr1	103702259	103814196
chr1	124432670	124544083
chr1	189821671	189902354
chr1	136992811	136994892
chr1	29991823	30002138
chr1	37211903	37235176
chr1	228989327	228994550
chr1	2828192	2833418
chr1	6812550	6835721
chr1	113678030	113680910
chr1	130292729	130374623
chr1	124255695	124325996
chr1	149186153	149188399
chr1	188478203	188514602
chr1	116343579	116360279
chr1	168133063	168146658
chr1	67268609	67277199
chr1	66959858	66969711
chr1	248222	286303
chr1	98954593	98983836
chr1	126240573	126269788
chr1	232295940	232313999
chr1	18785344	18786862
chr1	27374985	27382076
chr1	143772205	143781462
chr1	421876	439875
chr1	142813564	142818509
chr1	135993394	135998085
chr1	39260040	39302416
chr1	102018893	102163618
chr1	181283705	181285141
chr1	121343232	121351340
chr1	206455110	206458763
chr1	126487456	126856874
chr1	172764706	172764766
chr1	247542241	247568689
chr1	91512710	91636267
chr1	152776916	152777010
chr1	83066832	83071944
chr1	124789152	124808485
chr1	125041864	125125549
chr1	121007191	121090827
chr1	120956174	121001703
chr1	87973395	88011550
chr1	35172289	35183076
chr1	54947662	54959051
chr1	216631498	216650693
chr1	56514958	56518179
chr1	29700979	29704174
chr1	62803174	62821113
chr1	27488718	27533842
chr1	79993088	80021250
chr1	196128369	196156322
chr1	82548949	82560088
chr1	150499793	150514836
chr1	135215712	135227683
chr1	177764482	177766313
chr1	195064469	195077102
chr1	126109998	126122215
chr1	83198612	83321798
chr1	187726988	187864901
chr1	217531886	217531955
chr1	82503356	82632970
chr1	191304268	191412772
chr1	137365430	137440277
chr1	134916963	134983455
chr1	129703458	129758750
chr1	137006495	137085029
chr1	208497347	208511922
chr1	47389397	47390337
chr1	157309251	157324431
chr1	112748235	112763006
chr1	202798544	202801746
chr1	75633071	75634470
chr1	202027559	202041304
chr1	87977550	88072207
chr1	56095194	56191636
chr1	86640803	86762299
chr1	102928814	103058308
chr1	224291088	224295773
chr1	188516200	188552368
chr1	163577774	163577836
chr1	99724316	99729357
chr1	121690912	121692996
chr1	83308303	83327680
chr1	249246766	249266628
chr1	105443131	105467619
chr1	133084795	133110370
chr1	218152732	218183736
chr1	219494348	219525700
chr1	118862957	118916926
chr1	98911782	98944948
chr1	191124439	191148887
chr1	105957181	105966467
chr1	39164060	39176205
chr1	105505764	105516063
chr1	143009776	143018493
chr1	5453616	5462048
chr1	178917157	178927593
chr1	195025511	195093157
chr1	119274053	119279320
chr1	60543920	60546405
chr1	120000663	120001751
chr1	221467280	221570157
chr1	127902323	127988883
chr1	157291999	157394746
chr1	141309415	142293667
chr1	79481027	79488293
chr1	93489265	93490836
chr1	71729678	71829654
chr1	119206788	119306750
chr1	125520754	125620695
chr1	130072798	130162416
chr1	217516446	217581416
chr1	170306952	170317088
chr1	108830154	108891144
chr1	195671898	195732649
chr1	215075843	215081296
chr1	60665977	60671856
chr1	13285856	13310824
chr1	79042394	79066022
chr1	91649056	91672850
chr1	188216054	188230636
chr1	9138966	9145502
chr1	70942569	70968620
chr1	191485404	191556832
chr1	5398755	5863990
chr1	34913601	34923972
chr1	190569319	190569432
chr1	142840749	142858435
chr1	201425063	201425151
chr1	121057627	121058676
chr1	111075214	111103790
chr1	137897780	137927001
chr1	30160796	30183841
chr1	14870098	14904627
chr1	127428583	127465736
chr1	141809796	141839351
chr1	124367126	124395923
chr1	143030918	143065245
chr1	209593992	209594101
chr1	207335002	207344883
chr1	133792039	133828600
chr1	168770033	168801521
chr1	106223049	106299686
chr1	79331850	79335672
chr1	227629634	227633536
chr1	229345706	229391413
chr1	11610699	11626737
chr1	191523060	191549026
chr1	185618844	185696227
chr1	177730579	177732555
chr1	191842196	191857344
chr1	123860829	123867558
chr1	128561125	128600695
chr1	200253401	200290856
chr1	137049720	137144759
chr1	132750192	132845697
chr1	221598851	221660844
chr1	247393089	247414362
chr1	167528355	167545453
chr1	4932318	4974893
chr1	4073842	4112133
chr1	8281209	8323232
chr1	34901027	34911242
chr1	141481989	141482066
chr1	40485406	40504199
chr1	193471674	193619954
chr1	135042619	135140646
chr1	136107062	136278095
chr1	221394270	221565167
chr1	133746070	133916057
chr1	19307814	19385647
chr1	228885605	228885709
chr1	69826448	69826552
chr1	158660867	158660971
chr1	168224837	168224941
chr1	177367451	177367555
chr1	186479101	186500548
chr1	119249473	119261848
chr1	39112138	39133858
chr1	62866186	62878244
chr1	110495978	110517381
chr1	64876020	64877987
chr1	71764509	71780516
chr1	132796948	132808931
chr1	194989394	195145202
chr1	199718472	199878509
chr1	140483790	140633225
chr1	164898080	164918294
chr1	231195975	231231539
chr1	51472431	51485301
chr1	117257681	117278397
chr1	94346799	94349240
chr1	19891695	19897124
chr1	164936439	164969689
chr1	187345001	187347431
chr1	39409310	39411396
chr1	194844688	195000704
chr1	128912896	128918536
chr1	80975569	80982195
chr1	18724428	18739664
chr1	2798582	2824955
chr1	166719892	166778288
chr1	187890826	187894649
chr1	40831455	40837497
chr1	56665666	56674586
chr1	159331978	159340448
chr1	218253443	218261893
chr1	139906895	139917047
chr1	166140356	166147024
chr1	75498018	75515159
chr1	143080172	143114319
chr1	53623792	53638478
chr1	121522812	121537445
chr1	110325207	110352599
chr1	191864999	191867541
chr1	75238026	75258266
chr1	168789862	168807809
chr1	121049309	121086357
chr1	135818978	135855917
chr1	87309893	87317190
chr1	35160266	35162340
chr1	211425074	211426555
chr1	4937273	4937391
chr1	200487091	200493927
chr1	165946700	165987520
chr1	140030818	140064152
chr1	88722653	88755717
chr1	222054088	222066635
chr1	103859353	103859417
chr1	30279833	30360737
chr1	168561119	168641949
chr1	229036532	229036627
chr1	192155039	192197268
chr1	119359836	119359896
chr1	189265854	189547865
chr1	22995695	22995846
chr1	96996247	96996398
chr1	222243319	222272006
chr1	14175505	14224359
chr1	17131188	17181465
chr1	109027260	109027326
chr1	81371354	81393885
chr1	166689656	166702270
chr1	39507662	39525361
chr1	131601499	131604556
chr1	221692814	221698045
chr1	241546957	241548891
chr1	213971702	213972239
chr1	75018700	75025501
chr1	168145959	168146886
chr1	215153846	215154851
chr1	160761823	160763202
chr1	12869404	12874227
chr1	176292673	176299665
chr1	53881880	53885713
chr1	206201745	206205578
chr1	139964049	139973153
chr1	128535128	128538976
chr1	128045709	128049557
chr1	91918374	91921886
chr1	132450632	132511094
chr1	123928233	123988541
chr1	151465417	151474654
chr1	69467163	69472370
chr1	84904563	84909770
chr1	127113111	127114477
chr1	195579526	195584735
chr1	84909833	84915042
chr1	5545392	5915601
chr1	73065641	73214336
chr1	120875430	120884668
chr1	90238314	90247417
chr1	193770296	193774143
chr1	103136285	103140118
chr1	189357517	189361350
chr1	242103606	242108980
chr1	118374551	118379918
chr1	193375804	193382821
chr1	109221245	109225101
chr1	171637630	171642872
chr1	5851649	5856891
chr1	196739538	196743054
chr1	143979130	143982129
chr1	229503542	229514419
chr1	119326560	119330393
chr1	208849934	208853767
chr1	121883253	121888627
chr1	170785655	170791022
chr1	76438202	76445219
chr1	213615185	213619041
chr1	13971953	13977195
chr1	88791267	88796509
chr1	91214030	91217546
chr1	185497386	185500383
chr1	74267613	74278509
chr1	222651543	222690600
chr1	133049388	133083588
chr1	212346989	212379486
chr1	18185310	18310201
chr1	189939751	190022975
chr1	60804345	60924569
chr1	66859985	66898651
chr1	175170695	175241714
chr1	104689796	105159266
chr1	72834923	73354281
chr1	137462073	137931511
chr1	80763108	80907134
chr1	139442572	139581061
chr1	208648358	208786713
chr1	136223088	136345324
chr1	138200817	138241466
chr1	234970297	235038243
chr1	105199033	105266945
chr1	132622127	132688858
chr1	123724123	123731551
chr1	195265553	195268703
chr1	208569568	208720470
chr1	82958372	82975575
chr1	97452746	97473197
chr1	221920819	221931617
chr1	123046850	123062209
chr1	104169687	104184977
chr1	133187237	133220051
chr1	143353205	143386249
chr1	203060987	203094376
chr1	88149769	88194689
chr1	188286811	188331696
chr1	84727575	84727713
chr1	216638333	216651685
chr1	213887245	213938831
chr1	215485587	215487904
chr1	135363829	135414278
chr1	158177851	158182985
chr1	115986338	115996177
chr1	186165057	186170540
chr1	18328635	18358586
chr1	82991306	83019100
chr1	71266220	71276941
chr1	37653965	37654502
chr1	117323391	117337323
chr1	68801523	68894272
chr1	177564387	177598650
chr1	24025321	24029892
chr1	26824769	26829531
chr1	132514396	132519962
chr1	122066593	122078607
chr1	187648561	187662087
chr1	231437613	231446177
chr1	137842421	137858303
chr1	122375948	122407680
chr1	98839399	98854197
chr1	210361243	210366734
chr1	126459224	126564864
chr1	198343977	198374880
chr1	30130117	30171860
chr1	192020256	192059037
chr1	104837151	104856568
chr1	223647460	223666814
chr1	107471881	107479414
chr1	18902193	18908867
chr1	106901984	106927249
chr1	163057344	163057507
chr1	191999628	191999791
chr1	69925269	69925432
chr1	156405995	156406158
chr1	85196270	85196433
chr1	121791624	121794770
chr1	199648511	199650272
chr1	126399118	126399191
chr1	170740989	170792230
chr1	158410845	158423495
chr1	76459786	76464632
chr1	193967406	193967569
chr1	188885987	188886150
chr1	192597913	192598076
chr1	208130715	208130878
chr1	193931820	193931983
chr1	140348077	140348150
chr1	102627977	102656916
chr1	121067186	121067349
chr1	83793987	83794150
chr1	203557101	203557264
chr1	123995597	123995760
chr1	119009998	119010161
chr1	8157064	8166910
chr1	209512857	209515853
chr1	106888029	106888101
chr1	140873614	140876761
chr1	120007314	120009184
chr1	92392902	92393842
chr1	127079210	127080338
chr1	244484922	244485085
chr1	105521705	105521868
chr1	123868166	123868329
chr1	48195270	48195433
chr1	132660338	132660501
chr1	163758320	163809349
chr1	189477794	189483910
chr1	170772849	170779023
chr1	213097372	213104454
chr1	69151277	69177247
chr1	215066267	215101573
chr1	188377039	188429729
chr1	108051893	108058491
chr1	132829485	132870364
chr1	195634746	195669880
chr1	149836547	149836633
chr1	140233451	140289258
chr1	141109676	141139180
chr1	42575085	42606861
chr1	164133450	164166367
chr1	61935793	62093964
chr1	106319472	106436794
chr1	238990810	239070366
chr1	80686284	80765846
chr1	107136362	107208092
chr1	40793993	40802747
chr1	82478932	82749617
chr1	134187437	134192493
chr1	4164357	4269649
chr1	30931908	31049928
chr1	97166503	97186565
chr1	188769599	188789060
chr1	83977146	84008271
chr1	169708691	169740060
chr1	138956606	138956679
chr1	231039277	231039354
chr1	18202170	18254566
chr1	142440751	142576505
chr1	134211525	134231302
chr1	191519317	191549635
chr1	190533266	190569129
chr1	3845325	3853648
chr1	23930122	23938262
chr1	238836990	238843187
chr1	96928810	96931299
chr1	31961575	31971013
chr1	18718596	18735570
chr1	120862667	120882769
chr1	107394958	107540478
chr1	73318823	73465587
chr1	194790180	194901544
chr1	81492540	81497570
chr1	135970389	136003233
chr1	138554131	138586972
chr1	193613186	193674658
chr1	134324730	134325567
chr1	104636287	104651513
chr1	118760498	118775544
chr1	112561265	112576006
chr1	139083125	139097265
chr1	174033730	174046813
chr1	123290240	123302929
chr1	103306487	103317332
chr1	67943677	67959768
chr1	5384994	5502697
chr1	103197945	103253975
chr1	60608652	60609906
chr1	140400414	140430963
chr1	235192567	235196175
chr1	27400920	27405148
chr1	103191191	103196190
chr1	201560771	201582488
chr1	30341512	30349107
chr1	198317128	198324044
chr1	188775022	188786080
chr1	219789122	219803506
chr1	227872389	227874632
chr1	187016330	187026284
chr1	56258926	56260485
chr1	125154737	125223380
chr1	29853373	29922366
chr1	240213310	240217129
chr1	40447779	40456482
chr1	160843131	160845578
chr1	19830317	19860123
chr1	121145980	121164033
chr1	191468945	191469054
chr1	8162821	8172357
chr1	181336064	181345655
chr1	204669172	204723165
chr1	114595495	114608467
chr1	188854320	188900706
chr1	122295284	122341684
chr1	91128253	91175294
chr1	83753944	83797937
chr1	188027189	188059785
chr1	242827081	242860332
chr1	142728051	143033142
chr1	126245458	126616063
chr1	80601304	80828098
chr1	75651286	75651404
chr1	81292325	81354690
chr1	133315740	133388705
chr1	86660968	86734181
chr1	107220614	107348868
chr1	101630501	101637080
chr1	126482607	126527475
chr1	105428110	105497536
chr1	101992643	102061630
chr1	199074584	199101724
chr1	135356555	135412232
chr1	119071654	119144790
chr1	103150643	103255494
chr1	195041248	195145868
chr1	141042658	141098011
chr1	110805118	110818076
chr1	126936030	127051096
chr1	63448815	63461147
chr1	108959365	108970250
chr1	172857108	172859162
chr1	38837972	38844005
chr1	40261261	40266981
chr1	141921562	141959659
chr1	14416194	14464845
chr1	188119213	188144997
chr1	118921090	118921151
chr1	104729192	104808495
chr1	203840898	203920204
chr1	215629324	215655454
chr1	213534797	213574903
chr1	70836985	70837093
chr1	118335488	118338538
chr1	236454923	236457843
chr1	131177001	131181476
chr1	135354320	135362720
chr1	121595159	121805821
chr1	141170341	141381002
chr1	74069272	74069353
chr1	189137169	189137236
chr1	233868215	233888038
chr1	5828135	5833153
chr1	238194657	238258878
chr1	20261904	20261971
chr1	213885113	213969948
chr1	129207435	129292260
chr1	138676001	138678835
chr1	114614549	114618758
chr1	143843277	143882873
chr1	177263307	177272245
chr1	27513330	27523718
chr1	131685467	131688333
chr1	223547382	223550001
chr1	72876053	72919892
chr1	172871653	172927269
chr1	129321197	129345992
chr1	33369036	33375525
chr1	20857133	20858708
chr1	32860813	32874047
chr1	239467864	239472511
chr1	123304637	123309666
chr1	4370915	4389608
chr1	95920748	95938663
chr1	77103297	77113111
chr1	105183893	105188287
chr1	101008393	101012341
chr1	152704267	152709246
chr1	208576918	208582073
chr1	247623811	247647393
chr1	164421880	164445424
chr1	69288516	69311804
chr1	136334683	136377529
chr1	74301745	74301822
chr1	156655927	156659558
chr1	191468279	191484259
chr1	82667392	82723486
chr1	25375716	25399085
chr1	192841773	192874890
chr1	141610217	141621667
chr1	175728034	175763995
chr1	193559245	193604368
chr1	162971899	163004177
chr1	209332539	209389312
chr1	30145616	30202399
chr1	129085082	129143180
chr1	123013922	123073418
chr1	198072615	198123208
chr1	476811	534044
chr1	124261340	124300362
chr1	83215181	83272355
chr1	31569636	31626594
chr1	188127552	188133680
chr1	177712834	177751530
chr1	175867229	175901898
chr1	14254028	14292232
chr1	126240455	126274578
chr1	104375983	104405409
chr1	138361917	138384623
chr1	88436190	88452941
chr1	191915423	191968663
chr1	139845744	139875723
chr1	137851927	137881649
chr1	56478865	56508567
chr1	142831066	142929938
chr1	142820009	142850774
chr1	127600063	127665562
chr1	150286284	150286355
chr1	55923526	55923609
chr1	157209872	157220098
chr1	216614981	216620263
chr1	116318782	116344470
chr1	121508212	121604229
chr1	165939734	165944939
chr1	18838618	18896577
chr1	163330161	163388097
chr1	125350191	125385710
chr1	194879683	194903710
chr1	209280643	209339308
chr1	102712960	102782309
chr1	75429256	75498566
chr1	121906820	121932100
chr1	125283774	125452513
chr1	110488053	110506081
chr1	53084015	53097051
chr1	132387862	132391514
chr1	194259652	194272636
chr1	222217614	222230363
chr1	122022232	122034346
chr1	177805354	177832899
chr1	195795830	195821281
chr1	128243260	128253029
chr1	131374512	131396752
chr1	141674501	141680538
chr1	105423555	105429858
chr1	238178185	238184946
chr1	205110624	205110716
chr1	137006801	137045097
chr1	128649409	128664097
chr1	138796720	138805586
chr1	141049315	141065644
chr1	229059737	229074120
chr1	137242840	137256571
chr1	99957817	99962700
chr1	131697946	131702367
chr1	194858208	194861082
chr1	138495726	138496691
chr1	67976882	67989275
chr1	76141327	76153241
chr1	32983695	32988215
chr1	30877093	30921701
chr1	80383470	80392999
chr1	134517070	134518506
chr1	222333329	222357751
chr1	53027776	53063759
chr1	221310218	221312783
chr1	106051728	106083999
chr1	118900750	118911910
chr1	22526441	22545352
chr1	11615649	11654671
chr1	83861252	83900235
chr1	123701421	123706201
chr1	80965040	80969242
chr1	131683409	131728673
chr1	139570013	139601926
chr1	221125590	221154773
chr1	226117224	226117275
chr1	29755911	29758132
chr1	72754849	72840938
chr1	157309880	157323485
chr1	200409633	200422743
chr1	38239428	38252137
chr1	94603878	94616349
chr1	162844966	162875882
chr1	96702997	96704304
chr1	97149977	97164128
chr1	92032603	92042582
chr1	242811792	242814278
chr1	66202318	66227446
chr1	153406386	153417292
chr1	25193829	25201023
chr1	163691267	163699097
chr1	14197006	14253322
chr1	63352959	63426963
chr1	99840590	99854845
chr1	211711270	211725425
chr1	209141514	209144165
chr1	119250774	119262684
chr1	132503948	132515725
chr1	56451611	56457353
chr1	166141215	166145372
chr1	187490647	187493838
chr1	106759161	106845105
chr1	123309083	123378332
chr1	47975009	48044908
chr1	233017000	233031533
chr1	126000462	126023583
chr1	18770011	18783961
chr1	132255162	132257556
chr1	199412371	199418499
chr1	200185015	200222170
chr1	164383527	164434751
chr1	116049046	116069939
chr1	34724128	34724293
chr1	123987729	124001871
chr1	14588328	14602459
chr1	131021675	131044725
chr1	140540286	140563558
chr1	170805772	170827297
chr1	159566642	159590794
chr1	43516204	43524324
chr1	102591065	102709331
chr1	194748954	194867247
chr1	43480099	43591439
chr1	56023787	56123951
chr1	239170439	239199963
chr1	163778444	163825134
chr1	132584603	132631373
chr1	213913550	213946300
chr1	75261390	75263404
chr1	137242619	137244595
chr1	23248639	23271612
chr1	129933087	129940012
chr1	128764969	128895594
chr1	133235304	133297519
chr1	47664743	47669692
chr1	138181202	138214455
chr1	68014376	68047627
chr1	222180986	222181192
chr1	9345759	9345963
chr1	4076670	4097738
chr1	122584981	122610509
chr1	127586196	127611656
chr1	55460631	55463966
chr1	76463164	76467609
chr1	234024102	234024181
chr1	89782195	89782324
chr1	87276439	87276570
chr1	35061165	35061298
chr1	135934956	135938140
chr1	57046533	57049481
chr1	127585061	127625278
chr1	193253436	193258710
chr1	32919964	32925507
chr1	137290052	137290186
chr1	232460525	232511093
chr1	140179345	140212499
chr1	34866202	34899037
chr1	138027907	138087004
chr1	135936461	136169416
chr1	81175795	81361268
chr1	124327493	124560434
chr1	208605918	208763922
chr1	195687549	195893021
chr1	129969655	130120300
chr1	5705581	5708657
chr1	98582822	98587296
chr1	189209250	189243406
chr1	242940634	242978911
chr1	104988194	105078472
chr1	181157666	181178160
chr1	114552502	114576162
chr1	194327379	194339687
chr1	17843543	17851517
chr1	159199719	159225024
chr1	143452799	143452875
chr1	82462913	82472545
chr1	80206367	80245659
chr1	189117180	189251391
chr1	152756338	152756425
chr1	8259218	8259305
chr1	158137846	158137933
chr1	218338014	218338101
chr1	218347124	218347198
chr1	234947065	235007207
chr1	69736912	69774132
chr1	192169435	192237406
chr1	83155119	83162942
chr1	223378500	223386535
chr1	166495581	166520482
chr1	233845017	233869523
chr1	225893447	225914912
chr1	236047034	236067899
chr1	184159245	184180112
chr1	195071940	195074268
chr1	211417484	211423294
chr1	29870250	29881451
chr1	99775993	99787164
chr1	200998671	201008212
chr1	204694749	204704367
chr1	206372202	206386957
chr1	188674473	188689483
chr1	138530141	138581894
chr1	113860853	113897798
chr1	230665152	230702375
chr1	129803035	129803110
chr1	56111568	56137197
chr1	70837733	70869130
chr1	209033535	209065482
chr1	217562402	217592410
chr1	139288844	139335826
chr1	109042977	109073812
chr1	19350825	19380749
chr1	248865082	248865140
chr1	238793560	238862067
chr1	166619540	166638150
chr1	127682772	127700992
chr1	119534577	119539581
chr1	127847500	127852292
chr1	166744128	166747139
chr1	37139112	37146214
chr1	48979169	48987063
chr1	130899837	130905990
chr1	124778839	124788859
chr1	244068439	244078489
chr1	110934874	110936508
chr1	191205960	191240860
chr1	133977513	133989569
chr1	105496828	105538371
chr1	189954225	189956619
chr1	206211245	206212218
chr1	117215666	117217436
chr1	79856668	79886476
chr1	73276360	73307973
chr1	140777677	140844191
chr1	198312352	198342079
chr1	138944097	138974206
chr1	135412620	135447623
chr1	129251433	129286286
chr1	21742076	21764940
chr1	135136791	135169931
chr1	215023645	215044616
chr1	152489247	152498590
chr1	191097489	191140282
chr1	132905050	132946487
chr1	111544015	111585237
chr1	122402349	122435915
chr1	189244079	189252723
chr1	185503392	185513608
chr1	56504175	56512330
chr1	97361301	97368095
chr1	30304943	30333303
chr1	101269821	101298764
chr1	31031875	31060772
chr1	106718255	106743941
chr1	133324819	133348686
chr1	37543200	37585539
chr1	199377594	199397308
chr1	133857299	133895652
chr1	195244588	195281232
chr1	37002239	37033387
chr1	136697792	136742019
chr1	135880685	135911711
chr1	134461338	134475670
chr1	99020402	99072372
chr1	79977573	80003846
chr1	8200362	8200461
chr1	240881012	240893905
chr1	138241384	138265245
chr1	125085347	125736623
chr1	195233651	195885495
chr1	152015605	152019921
chr1	189211904	189212616
chr1	181428677	181445179
chr1	203360567	203412704
chr1	37178696	37220919
chr1	105618107	105618202
chr1	248349271	248352736
chr1	237147830	237150417
chr1	16842600	16847750
chr1	133356286	133360382
chr1	61323386	61326134
chr1	26907086	26915769
chr1	219830705	219840092
chr1	209679524	209743738
chr1	199108055	199111062
chr1	190053030	190056851
chr1	114581069	114626849
chr1	34752548	34808620
chr1	56181173	56217668
chr1	137356459	137392932
chr1	407794	424561
chr1	125267072	125277281
chr1	142135597	142288832
chr1	194968848	195122197
chr1	140247209	140254462
chr1	102834267	102958178
chr1	91189618	91198605
chr1	5222126	5231106
chr1	113698445	113720457
chr1	143416918	143448913
chr1	120748744	120790728
chr1	194258473	194261508
chr1	130443297	130448304
chr1	91902665	91952430
chr1	133823776	133861642
chr1	80494115	80544368
chr1	199649273	199699146
chr1	96061713	96116203
chr1	39221358	39262461
chr1	195233059	195280381
chr1	239399859	239541253
chr1	20338350	20342531
chr1	247923836	247928876
chr1	219823060	219853043
chr1	177836286	177849231
chr1	141385651	141405135
chr1	59644817	59657731
chr1	128682264	128706953
chr1	122592365	122673278
chr1	189003772	189018751
chr1	122627300	122641540
chr1	29757506	29759121
chr1	518867	520991
chr1	134898479	134944775
chr1	135348431	135352903
chr1	23915797	23948342
chr1	2757069	2789648
chr1	234660559	234660689
chr1	44513020	44535171
chr1	199409786	199418452
chr1	191514296	191531166
chr1	141273324	141290595
chr1	193596851	193835839
chr1	105926681	105926752
chr1	161362751	161382315
chr1	230571882	230581679
chr1	81617057	81617116
chr1	69478958	69503764
chr1	238595844	238595903
chr1	37796073	37815917
chr1	244392078	244401995
chr1	4369944	4399117
chr1	131119196	131148317
chr1	233432816	233456429
chr1	59633834	59642793
chr1	64224486	64235158
chr1	194013392	194030595
chr1	143477899	143527043
chr1	127926158	127931037
chr1	240886128	240893632
chr1	229061748	229067866
chr1	230959883	230965146
chr1	193232382	193234046
chr1	830243	831896
chr1	55730857	55780875
chr1	104712785	104783827
chr1	81623735	81694829
chr1	75473553	75555120
chr1	132613351	132699523
chr1	163942881	164029237
chr1	176236614	176322974
chr1	2743141	2776183
chr1	209107292	209116036
chr1	90830775	90842861
chr1	1967543	1970507
chr1	209033498	209033596
chr1	220548480	220554213
chr1	12840868	12842156
chr1	106694154	106715727
chr1	135179298	135190186
chr1	83691724	83710860
chr1	83054501	83065355
chr1	215609058	215611883
chr1	177619848	177627366
chr1	39087536	39131248
chr1	234957958	235013981
chr1	81400593	81415414
chr1	172818031	172832814
chr1	234918748	234927089
chr1	67726356	67734621
chr1	73234602	73637573
chr1	248571116	248578525
chr1	199654181	199692414
chr1	8111806	8113609
chr1	75319099	75356517
chr1	124178315	124194287
chr1	242900965	242909098
chr1	132474188	132474324
chr1	191254572	191270780
chr1	131654205	131667122
chr1	230942718	230955503
chr1	37133106	37145943
chr1	223641481	223659405
chr1	13949898	13974967
chr1	41771071	41788958
chr1	22472629	22504312
chr1	124427706	124429531
chr1	236831663	236832857
chr1	184123104	184168498
chr1	5349906	5392383
chr1	21508022	21514511
chr1	92034323	92036628
chr1	244015531	244030387
chr1	24567427	24582238
chr1	30188133	30220717
chr1	164869029	164901095
chr1	142765685	142797604
chr1	135676502	135708300
chr1	233890890	233916681
chr1	26708862	26733622
chr1	4152998	4232532
chr1	208790223	208793969
chr1	132257321	132293265
chr1	140105912	140122709
chr1	107170917	107220512
chr1	136102420	136151113
chr1	89793412	89823393
chr1	162389559	162416085
chr1	195716560	195730211
chr1	102954494	102967733
chr1	193750700	193769753
chr1	213927522	213934853
chr1	119990051	120006580
chr1	8302239	8347241
chr1	105513849	105517030
chr1	231200857	231280756
chr1	105345299	105424894
chr1	242987136	243049373
chr1	121629294	121662062
chr1	71717246	71717337
chr1	136991646	136991734
chr1	229875495	229932160
chr1	16302767	16304076
chr1	208787801	208820670
chr1	29869330	29893376
chr1	192364882	192394182
chr1	195690567	195696695
chr1	97073690	97079848
chr1	188277024	188411257
chr1	134021159	134156977
chr1	129497102	129712206
chr1	230580316	230602472
chr1	36596869	36597534
chr1	17815890	17821798
chr1	121752184	122164741
chr1	208944811	209016544
chr1	47991030	48179775
chr1	238567200	238569610
chr1	80310808	80312863
chr1	126868990	127027666
chr1	69038891	69197298
chr1	132666499	132825186
chr1	140325600	140484932
chr1	127215350	127258790
chr1	137649562	137675254
chr1	144020254	144046191
chr1	137616044	137817127
chr1	92109095	92113984
chr1	107313749	107318485
chr1	131090782	131107666
chr1	152256972	152261664
